Gene ID,Gene class (BV-BRC),Gene subsystem (BV-BRC),Gene annotation (BV-BRC),logFC,logCPM,PValue,FDR,Bt_1_mono_rep1,Bt_1_mono_rep2,Bt_1_mono_rep3,Bt_1_mono_rep4,Bt_1_mono_rep5,Bil_Bt_rep1,Bil_Bt_rep2,Bil_Bt_rep3,Bil_Bt_rep4,Bil_Bt_rep5,Bil_Bt_rep6
QI0072_568,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,-5.558714201,4.833191549,9.15E-26,1.20E-24,174.014,1692.823,2151.969,1956.361,2404.238,13.992,18.781,23.53,12.888,18.252,20.202
QI0072_5686,"Stress Response, Defense and Virulence","Macrolides, lincosamides, streptogramins, ketolides, oxazolidinones (MLSKO) resistance: efflux systems",Macrolide resistance MFS efflux pump > Mef(A),-1.320369377,5.845843087,1.22E-27,1.75E-26,2010.203,1638.852,2470.551,2500.713,3138.271,567.147,557.782,540.216,450.095,435.157,375.186
QI0072_569,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Cell surface glycan-binding lipoprotein utilization system for glycans and polysaccharides (PUL) SusD family,-6.240472976,4.123800533,2.88E-19,2.63E-18,55.368,916.47,1388.4,1233.313,1638.557,3.731,9.39,16.667,3.966,3.842,4.81
QI0072_570,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,-5.666688507,4.738693334,8.08E-15,5.46E-14,36.159,1361.731,2296.873,1960.493,2332.775,13.059,13.146,25.491,18.837,7.685,15.392
QI0072_5700,#N/A,#N/A,Mobilization protein,1.027405838,6.165872909,1.07E-06,3.29E-06,1731.102,817.869,1093.455,1063.913,1505.839,1790.989,2143.797,1227.496,1030.064,1125.836,888.902
QI0072_571,#N/A,#N/A,hypothetical protein,-4.955155593,4.398140061,2.25E-16,1.73E-15,79.097,1083.573,1731.647,1493.611,1785.568,11.194,28.171,20.589,18.837,34.582,8.658
QI0072_573,#N/A,#N/A,hypothetical protein,-5.735167243,3.109383458,3.31E-22,3.65E-21,73.448,419.314,689.576,558.813,787.12,2.798,1.878,5.883,6.94,1.921,7.696
QI0072_574,#N/A,#N/A,alpha-L-arabinofuranosidase (EC 3.2.1.55),-1.177414852,4.905892259,3.12E-05,7.92E-05,355.938,889.484,1650.46,1296.322,1889.701,226.672,282.647,336.287,274.618,272.813,215.491
QI0072_595,#N/A,#N/A,hypothetical protein,-1.414835776,0.78941208,2.51E-05,6.44E-05,74.578,66.426,41.107,49.58,88.819,11.194,25.354,9.804,5.948,11.527,13.468
QI0072_596,#N/A,#N/A,hypothetical protein,-1.668908101,0.730271846,6.94E-08,2.46E-07,46.328,62.274,72.966,74.371,63.296,17.723,11.268,7.843,5.948,14.409,6.734
QI0072_597,#N/A,#N/A,Glycosyl transferase family 2,-1.66207379,0.763647104,9.57E-07,2.96E-06,93.787,29.061,79.132,47.515,89.84,15.858,16.902,6.863,7.931,6.724,11.544
QI0072_6,#N/A,#N/A,hypothetical protein,-1.307299322,7.773736311,5.01E-15,3.45E-14,11610.363,5821.608,8126.921,7563.082,10969.656,2400.112,2597.346,1901.05,1509.902,1664.738,1313.151
QI0072_600,Carbohydrates,Galactose utilization,UDP-glucose 4-epimerase (EC 5.1.3.2),-1.489529546,0.452059144,0.000109272,0.000255369,22.599,43.592,65.772,66.107,56.15,19.589,12.207,4.902,3.966,9.606,6.734
QI0072_603,#N/A,#N/A,Polysaccharide export outer membrane protein,-1.208073715,-0.106994599,0.000898563,0.001824705,18.079,26.986,20.554,38.218,55.129,11.194,6.573,5.883,8.923,6.724,2.886
QI0072_604,#N/A,#N/A,Tyrosine-protein kinase (EC 2.7.10.2),-1.671463353,2.281197389,6.23E-15,4.26E-14,174.014,178.52,234.312,168.367,261.352,24.253,35.683,50.982,28.751,35.543,25.012
QI0072_607,#N/A,#N/A,Sigma factor RpoE regulatory protein RseC,1.15353318,5.797347286,0.000220314,0.000495251,225.992,980.82,964.995,937.897,1521.153,1284.475,1175.661,1037.293,992.391,1048.987,803.283
QI0072_608,#N/A,#N/A,Electron transport complex protein RnfB,1.697722825,6.765428596,3.46E-14,2.27E-13,554.812,1089.8,1566.19,1476.051,2209.245,2238.736,2490.297,2338.321,2500.31,2235.341,1713.35
QI0072_609,#N/A,#N/A,Electron transport complex protein RnfC,1.371423168,8.243117356,1.08E-07,3.74E-07,1653.135,3593.226,5473.442,5182.188,6921.756,4872.983,5553.401,6306.113,6898.159,6247.812,5329.566
QI0072_610,#N/A,#N/A,Electron transport complex protein RnfD,1.295516398,7.435349876,2.77E-05,7.07E-05,815.833,2148.463,3445.823,3008.913,4202.057,2499.922,2775.761,3568.758,4291.77,3554.26,3026.501
QI0072_611,#N/A,#N/A,Electron transport complex protein RnfG,1.214264508,7.209094195,5.15E-06,1.47E-05,809.053,1806.992,2974.116,2786.834,3793.694,2494.326,2664.017,2947.167,3104.073,3101.812,2455.064
QI0072_612,#N/A,#N/A,Electron transport complex protein RnfE,1.257242783,5.836716094,0.000109769,0.000256406,242.942,662.183,1117.092,1181.667,1393.539,940.269,912.733,1137.297,1411.753,1137.363,948.547
QI0072_613,#N/A,#N/A,Electron transport complex protein RnfA,1.24425543,6.068057793,2.91E-05,7.41E-05,317.519,764.936,1286.66,1320.079,1784.547,1301.266,1080.819,1382.404,1533.695,1260.321,1081.306
QI0072_616,#N/A,#N/A,hypothetical protein,-3.47597939,0.139223306,5.71E-19,5.17E-18,46.328,48.782,50.356,38.218,61.254,3.731,0,4.902,0.991,1.921,1.924
QI0072_618,Protein Synthesis,"tRNA aminoacylation, Phe",Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20),1.00517812,9.697008112,1.24E-18,1.10E-17,11945.962,9850.754,16578.59,14903.052,21539.116,14452.91,17776.704,17748.689,15586.787,14769.39,11637.503
QI0072_619,DNA Processing,RuvABC plus a hypothetical,Probable transcriptional regulatory protein YebC,1.155176624,8.792014703,3.22E-16,2.44E-15,8343.642,4376.844,7363.352,6702.655,9936.497,7802.93,9404.347,10057.231,8657.894,7989.399,6553.25
QI0072_620,#N/A,#N/A,hypothetical protein,1.479080035,4.821001928,2.47E-12,1.35E-11,529.952,216.922,339.136,371.853,506.37,810.609,644.172,550.02,529.407,481.266,416.553
QI0072_621,#N/A,#N/A,Manganese transport protein MntH,-2.352402004,8.090732743,1.85E-53,6.98E-52,14907.593,11151.248,12246.904,11407.632,15481.048,1355.368,1373.795,1456.916,1391.925,1323.722,1143.837
QI0072_622,DNA Processing,"DNA repair, bacterial",Exodeoxyribonuclease III (EC 3.1.11.2),-2.543950532,8.079640176,6.60E-42,1.66E-40,18559.632,9340.105,12371.254,11374.578,14604.088,1123.099,1298.673,1321.617,1259.078,1268.006,922.573
QI0072_623,#N/A,#N/A,hypothetical protein,-2.513072889,6.822603587,6.17E-33,1.13E-31,8409.18,3677.296,4839.362,4582.058,6038.67,531.7,693.001,524.529,506.605,419.787,418.477
QI0072_624,#N/A,#N/A,hypothetical protein,-2.798922413,2.063124218,4.13E-16,3.11E-15,340.119,147.382,156.208,150.807,183.763,14.925,19.72,9.804,12.888,15.37,17.316
QI0072_627,#N/A,#N/A,Putative Na+/H+ exchange protein,-1.419061405,5.590380679,2.51E-20,2.47E-19,2327.722,1442.688,1959.792,1784.896,2370.548,493.455,450.733,396.093,347.981,382.323,273.212
QI0072_628,Membrane Transport,Na(+) H(+) antiporter,Na+/H+ antiporter NhaA type,-1.060810767,5.023567713,5.86E-15,4.02E-14,1039.565,1015.071,1368.874,1126.922,1645.704,394.577,395.33,300.991,288.497,260.326,228.96
QI0072_629,#N/A,#N/A,Transcriptional repressor BlaI/MecI family,1.010284547,2.79248329,0.001684396,0.003262184,197.743,81.994,92.492,105.358,109.237,219.21,184.049,109.808,75.346,116.234,79.847
QI0072_644,#N/A,#N/A,putative mobilization protein,-1.491482299,0.011941593,0.001987939,0.003811949,66.668,9.341,33.914,39.251,31.648,12.126,5.634,7.843,6.94,1.921,5.772
QI0072_647,#N/A,#N/A,"NG,CNG-dimethylarginine dimethylaminohydrolase 1 (EC 3.5.3.18)",1.061282756,1.698920821,0.003071134,0.005669786,84.747,24.91,49.329,44.416,73.505,117.534,93.903,50.982,35.69,44.188,29.822
QI0072_648,#N/A,#N/A,hypothetical protein,1.041874372,2.284315599,0.001306922,0.002580116,137.855,31.137,64.744,88.832,95.965,130.593,146.488,68.63,75.346,76.849,55.797
QI0072_674,#N/A,#N/A,hypothetical protein,-1.057380393,1.001558706,0.002217541,0.00422126,57.628,76.805,61.661,81.601,63.296,7.462,22.537,26.472,9.914,18.252,21.164
QI0072_675,#N/A,#N/A,hypothetical protein,-1.288731055,0.673527236,0.000359455,0.000779057,93.787,41.516,49.329,33.054,70.443,19.589,17.841,17.648,5.948,9.606,5.772
QI0072_679,#N/A,#N/A,hypothetical protein,-1.211970165,4.30584318,1.13E-15,8.15E-15,692.667,573.961,802.621,756.102,1100.539,216.411,267.622,147.064,156.641,152.737,125.062
QI0072_680,"Cofactors, Vitamins, Prosthetic Groups",Folate Biosynthesis,Thymidylate synthase (EC 2.1.1.45),-1.560904193,2.833071097,7.27E-07,2.27E-06,503.963,156.724,297.001,183.861,328.732,51.304,84.512,39.217,39.656,41.306,58.683
QI0072_681,#N/A,#N/A,FIG00403730: hypothetical protein,-1.372039062,1.203325438,0.001571792,0.003059838,176.274,24.91,71.938,74.371,89.84,19.589,30.049,12.746,19.828,7.685,17.316
QI0072_682,#N/A,#N/A,FIG00407789: hypothetical protein,-1.044350554,3.928405092,1.17E-09,5.05E-09,707.356,377.797,580.641,481.343,715.656,169.771,199.074,154.908,127.891,123.919,103.898
QI0072_686,#N/A,#N/A,FIG00402815: hypothetical protein,-2.141218258,0.863748385,6.10E-14,3.91E-13,65.538,75.767,87.353,47.515,110.258,12.126,11.268,9.804,5.948,6.724,8.658
QI0072_687,#N/A,#N/A,hypothetical protein,-2.181750334,7.466961635,5.64E-58,2.38E-56,6289.371,6053.06,8918.237,8274.768,13640.351,866.578,1104.295,1139.257,915.062,1055.711,712.854
QI0072_688,#N/A,#N/A,hypothetical protein,-1.830272547,1.620637029,5.42E-14,3.48E-13,98.307,89.26,133.599,103.293,249.102,15.858,17.841,19.609,20.819,21.133,17.316
QI0072_689,#N/A,#N/A,hypothetical protein,-2.043177372,4.018900944,2.30E-30,3.78E-29,703.967,533.483,738.904,636.282,1183.232,107.273,81.695,104.906,80.303,96.061,87.543
QI0072_69,#N/A,#N/A,Putative anti-sigma factor,1.823268242,3.966104056,5.60E-22,6.08E-21,207.913,139.079,170.595,128.083,254.206,299.431,504.257,376.484,285.523,268.971,276.098
QI0072_690,#N/A,#N/A,FIG00405495: hypothetical protein,-1.756651775,3.060075011,2.70E-11,1.35E-10,333.339,260.514,322.693,352.228,568.646,92.348,102.354,39.217,27.759,47.07,36.557
QI0072_691,#N/A,#N/A,hypothetical protein,-1.997377613,6.263631384,4.02E-49,1.26E-47,2539.025,2707.893,3802.429,3423.116,5669.102,532.633,622.574,477.468,428.285,442.842,307.845
QI0072_692,#N/A,#N/A,FIG00408295: hypothetical protein,-2.331308334,3.683911433,8.94E-32,1.54E-30,538.992,437.996,681.354,535.056,928.005,51.304,72.305,72.552,48.579,91.258,44.253
QI0072_693,#N/A,#N/A,hypothetical protein,-1.940537339,6.713965618,4.30E-38,9.40E-37,3159.375,3514.345,5310.041,4747.327,8044.755,592.332,763.428,754.93,645.401,674.349,483.894
QI0072_694,#N/A,#N/A,FIG00409316: hypothetical protein,-1.894027217,1.505365157,4.31E-07,1.38E-06,57.628,90.298,157.236,117.754,197.035,27.051,39.439,14.706,12.888,8.645,3.848
QI0072_695,#N/A,#N/A,hypothetical protein,-1.813163603,3.682841648,1.36E-14,9.15E-14,251.982,481.588,628.942,540.22,1031.117,101.676,118.317,85.297,65.432,82.613,57.721
QI0072_696,#N/A,#N/A,FIG00412175: hypothetical protein,-1.643880922,7.225234583,4.28E-39,9.84E-38,5137.939,4451.573,6499.07,6461.983,10938.008,1024.222,1438.588,1172.592,952.735,1114.308,836.954
QI0072_697,#N/A,#N/A,hypothetical protein,-1.613226332,3.701775652,1.26E-16,9.82E-16,507.353,312.409,576.53,594.965,856.542,126.862,155.878,95.102,65.432,73.967,63.493
QI0072_698,#N/A,#N/A,FIG00409900: hypothetical protein,-1.615144181,5.504353784,4.87E-20,4.70E-19,1490.42,1340.973,1862.162,2062.753,3317.951,462.672,513.647,336.287,266.687,242.074,224.15
QI0072_699,#N/A,#N/A,hypothetical protein,-1.767325688,5.548552419,1.17E-17,9.74E-17,1111.883,1484.204,2232.129,2232.152,3738.565,455.21,450.733,288.246,246.859,265.129,230.884
QI0072_7,#N/A,#N/A,FIG00408679: hypothetical protein,-1.570037789,5.975354239,3.75E-37,7.78E-36,2707.39,1919.086,2794.271,2420.145,3701.812,541.961,645.111,508.842,411.431,394.811,360.756
QI0072_70,#N/A,#N/A,RNA polymerase ECF-type sigma factor,2.220168251,3.314169772,1.53E-07,5.17E-07,111.866,51.895,79.132,78.502,139.864,433.755,527.733,137.26,100.131,121.998,101.012
QI0072_700,#N/A,#N/A,Phage endolysin,-1.699210879,6.18341708,1.75E-32,3.14E-31,2213.596,2273.011,3299.892,3181.411,5489.422,493.455,632.904,572.57,470.915,521.612,385.768
QI0072_701,#N/A,#N/A,hypothetical protein,-1.486788695,8.959989014,2.20E-21,2.29E-20,13782.151,14915.729,22535.044,21784.403,35356.084,3192.065,4310.13,4959.005,3940.814,3902.961,3022.653
QI0072_702,#N/A,#N/A,Prophage Clp protease-like protein,-1.573350901,7.230317292,6.83E-20,6.53E-19,3953.738,4483.748,6784.766,6610.725,11687.354,1367.495,1761.613,1182.396,906.139,993.271,721.512
QI0072_703,#N/A,#N/A,hypothetical protein,-1.379256948,3.196529091,2.44E-11,1.22E-10,223.733,247.021,373.049,419.368,659.507,86.751,105.171,86.278,59.484,73.006,42.329
QI0072_704,#N/A,#N/A,Phage protein,-1.407728346,5.326262242,5.43E-18,4.61E-17,1329.966,1173.87,1716.231,1612.397,2637.005,251.858,349.318,352.954,310.308,377.52,284.757
QI0072_705,#N/A,#N/A,"Bacteriophage Mu, Gene product J (IPR009752)",-1.378534797,2.857693932,4.03E-09,1.64E-08,262.151,145.307,325.776,267.528,519.642,45.708,51.646,66.669,63.45,51.873,62.531
QI0072_706,#N/A,#N/A,Phage protein Mup29 H,-1.633527282,5.234795026,2.72E-16,2.07E-15,1172.901,1174.908,1820.027,1584.508,2583.918,180.965,267.622,342.169,270.652,337.174,218.378
QI0072_707,#N/A,#N/A,hypothetical protein,-1.674143696,5.838284648,4.88E-38,1.06E-36,2120.939,1922.2,2646.285,2148.485,3838.614,499.984,486.416,440.212,381.689,378.481,276.098
QI0072_708,#N/A,#N/A,FIG00406375: hypothetical protein,-1.868735505,2.119890471,2.92E-20,2.86E-19,175.144,118.321,212.73,164.235,293.001,26.119,47.89,28.432,25.776,19.212,16.354
QI0072_709,#N/A,#N/A,hypothetical protein,-1.881594027,3.21547413,5.39E-25,6.75E-24,406.786,312.409,406.963,357.392,592.127,70.893,58.22,80.395,46.596,57.637,37.519
QI0072_71,#N/A,#N/A,Probable low-affinity inorganic phosphate transporter,-1.953793118,5.12918818,7.01E-18,5.91E-17,2271.224,1246.524,1443.895,1272.564,1489.505,193.091,253.537,228.44,232.979,172.91,199.137
QI0072_710,#N/A,#N/A,hypothetical protein,-1.172769341,4.541521243,2.10E-06,6.25E-06,755.945,634.16,866.337,866.625,1548.717,369.392,349.318,197.066,127.891,160.422,107.746
QI0072_712,#N/A,#N/A,hypothetical protein,-1.274816359,3.903255617,3.83E-12,2.07E-11,393.227,454.602,652.579,525.759,1048.472,151.115,175.598,147.064,112.028,125.84,71.189
QI0072_713,#N/A,#N/A,hypothetical protein,-1.207640051,1.066399723,2.29E-07,7.57E-07,57.628,51.895,84.27,77.469,120.467,24.253,18.781,16.667,12.888,12.488,18.278
QI0072_716,#N/A,#N/A,FIG00405988: hypothetical protein,-1.438308028,3.311563114,3.42E-09,1.41E-08,201.133,334.205,427.516,409.039,726.886,98.878,119.256,80.395,85.26,54.755,41.367
QI0072_717,#N/A,#N/A,FIG00937492: hypothetical protein,-1.256446926,4.835339896,3.35E-13,2.01E-12,977.417,802.3,1160.255,1010.201,1880.512,216.411,226.305,312.757,241.902,277.616,196.251
QI0072_718,#N/A,#N/A,hypothetical protein,-1.420232826,5.812484349,1.62E-20,1.61E-19,1520.929,1754.059,2582.569,2135.057,4036.67,420.696,551.208,525.509,434.233,433.235,357.87
QI0072_719,#N/A,#N/A,hypothetical protein,-1.381770939,3.668842491,1.11E-11,5.77E-11,396.617,308.258,614.555,502.002,854.5,89.549,109.866,93.141,119.959,85.494,109.67
QI0072_72,#N/A,#N/A,Phosphate transport regulator (distant homolog of PhoU),-1.267572551,4.841177925,5.49E-07,1.74E-06,1866.698,656.994,1073.929,926.534,1062.765,229.47,335.232,267.657,183.409,241.113,230.884
QI0072_720,#N/A,#N/A,hypothetical protein,-1.271372408,2.653624033,6.31E-06,1.78E-05,108.476,192.012,307.277,236.54,430.823,60.632,98.598,62.747,47.587,39.385,22.126
QI0072_725,#N/A,#N/A,hypothetical protein,2.81398764,1.896511809,1.77E-23,2.13E-22,25.989,19.72,16.443,28.922,26.544,121.265,145.549,78.434,65.432,57.637,69.265
QI0072_726,#N/A,#N/A,Transcriptional regulator Xre family,3.839254004,-0.110284823,1.60E-20,1.59E-19,4.52,2.076,4.111,0,4.084,29.85,35.683,21.569,15.862,13.449,22.126
QI0072_731,#N/A,#N/A,DNA primase TraC,-4.104327955,-0.792694312,2.41E-06,7.13E-06,1.13,24.91,38.024,26.856,25.523,0,1.878,0,1.983,0,0
QI0072_736,#N/A,#N/A,hypothetical protein,-1.450495142,0.852112997,1.77E-05,4.66E-05,84.747,73.691,41.107,64.041,66.359,21.455,15.963,13.726,8.923,7.685,11.544
QI0072_74,#N/A,#N/A,hypothetical protein,1.054019001,4.793809789,3.96E-08,1.44E-07,607.92,265.704,468.624,423.5,648.277,691.21,703.331,570.609,413.414,454.369,330.933
QI0072_741,#N/A,#N/A,Endonuclease precursor,-1.871496856,-0.228276923,0.001956959,0.003755888,57.628,35.289,26.72,16.527,14.293,7.462,5.634,0,4.957,7.685,1.924
QI0072_75,#N/A,#N/A,Acetyltransferase,1.615646326,1.859147469,9.63E-05,0.000227113,96.047,22.834,29.803,38.218,36.753,128.727,117.378,61.767,54.527,53.794,43.291
QI0072_753,#N/A,#N/A,DNA-cytosine methyltransferase (EC 2.1.1.37),1.383774266,4.351312667,3.49E-09,1.43E-08,420.346,165.027,310.36,263.396,315.461,556.886,585.013,455.899,280.566,316.041,286.681
QI0072_754,#N/A,#N/A,Transcriptional regulator Xre family,1.310352245,1.690788895,5.63E-05,0.000138194,75.707,30.099,30.831,44.416,58.192,109.138,85.451,43.139,50.561,55.715,38.481
QI0072_761,#N/A,#N/A,hypothetical protein,1.215655146,3.788720035,0.004314237,0.007779928,511.873,94.449,154.153,141.511,141.906,334.878,435.708,307.854,198.28,229.586,143.34
QI0072_762,#N/A,#N/A,hypothetical protein,1.863296256,4.680538707,0.00021193,0.00047861,743.515,102.753,146.959,171.466,204.182,858.182,968.136,547.079,376.732,355.426,312.655
QI0072_763,#N/A,#N/A,hypothetical protein,2.249523911,3.40443906,7.74E-10,3.38E-09,175.144,47.744,72.966,61.976,113.321,400.174,369.976,252.95,141.77,166.186,137.568
QI0072_764,#N/A,#N/A,hypothetical protein,2.143110826,2.432470092,0.000654653,0.001365649,149.155,11.417,16.443,34.087,33.69,217.344,185.927,109.808,75.346,62.44,85.619
QI0072_765,#N/A,#N/A,hypothetical protein,2.340010833,4.674721023,4.65E-12,2.49E-11,384.187,91.336,166.485,170.433,275.645,875.906,894.892,665.711,417.379,407.299,311.693
QI0072_766,#N/A,#N/A,hypothetical protein,1.96984711,5.521283214,4.33E-12,2.32E-11,820.353,200.316,428.544,429.697,534.956,1381.487,1328.722,1084.353,778.249,812.677,671.487
QI0072_767,"Cell Cycle, Cell Division and Death",Macromolecular synthesis operon,DNA primase DnaG,-1.427718641,2.679832671,8.80E-06,2.42E-05,442.945,143.231,198.343,200.388,293.001,29.85,59.159,78.434,55.518,47.07,32.709
QI0072_769,#N/A,#N/A,hypothetical protein,-1.142124212,0.074760698,0.002886327,0.005358914,45.198,22.834,22.609,45.449,40.836,9.328,6.573,16.667,6.94,9.606,1.924
QI0072_770,#N/A,#N/A,hypothetical protein,-1.737009315,-0.230355463,0.00055484,0.001170904,65.538,14.531,18.498,27.889,26.544,9.328,4.695,5.883,1.983,5.764,1.924
QI0072_771,#N/A,#N/A,hypothetical protein,1.273038168,4.12581094,3.78E-06,1.09E-05,349.158,178.52,246.644,248.935,308.314,611.921,542.757,256.872,224.056,252.641,213.567
QI0072_772,#N/A,#N/A,hypothetical protein,2.092022475,9.546375615,1.24E-18,1.10E-17,10784.361,4065.473,6944.057,6215.114,8613.4,25944.158,21440.784,14803.483,13191.565,12815.508,11574.01
QI0072_773,#N/A,#N/A,hypothetical protein,2.110772164,7.107869432,1.51E-20,1.52E-19,1653.135,810.604,1228.082,1335.573,1695.728,4853.394,4788.094,2601.076,2230.649,2345.811,1895.171
QI0072_781,#N/A,#N/A,Two-component system sensor histidine kinase,-2.341503826,6.282774745,9.62E-22,1.02E-20,5944.732,2498.237,3141.628,2944.871,3902.931,332.079,467.635,389.23,476.863,379.441,279.947
QI0072_782,#N/A,#N/A,Superoxide dismutase [Mn/Fe] (EC 1.15.1.1),-3.311065695,11.07833549,1.62E-101,2.48E-99,111449.318,80396.099,128922.895,115148.493,147178.171,4851.529,6192.877,6564.946,6599.748,6506.216,5297.82
QI0072_783,#N/A,#N/A,hypothetical protein,-3.855191145,5.084699967,1.43E-93,1.53E-91,1171.771,1514.303,2223.907,2024.534,2487.953,70.893,78.878,66.669,55.518,79.731,51.949
QI0072_788,#N/A,#N/A,hypothetical protein,1.65956946,4.24863358,5.99E-19,5.40E-18,259.891,131.814,281.585,177.663,379.778,417.897,566.233,428.447,288.497,356.387,329.971
QI0072_789,#N/A,#N/A,hypothetical protein,1.075565921,3.741398337,0.002449312,0.004621131,212.433,207.581,191.149,208.651,305.251,540.095,468.574,170.594,126.899,155.619,121.214
QI0072_79,#N/A,#N/A,Putative outer membrane protein probably involved in nutrient binding,-1.222441934,3.555076621,1.78E-11,9.01E-11,538.992,329.016,449.098,398.709,576.813,144.585,118.317,106.867,91.209,92.219,68.303
QI0072_80,#N/A,#N/A,Uncharacterized protein BT_4646,1.591913223,3.123734415,2.04E-10,9.38E-10,101.697,78.881,117.156,112.589,165.387,336.743,199.074,183.34,137.805,135.446,100.05
QI0072_803,#N/A,#N/A,RND efflux system inner membrane transporter,-1.169593338,4.27517658,1.05E-10,4.94E-10,487.014,718.23,796.455,637.315,1155.668,172.569,191.561,189.223,169.529,154.658,160.657
QI0072_807,#N/A,#N/A,N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25),1.095408516,6.132286623,3.80E-14,2.48E-13,1385.334,782.58,1271.244,957.522,1554.843,1498.088,1744.711,1356.912,1180.757,1256.479,954.319
