Gene ID,Gene class (BV-BRC),Gene subsystem (BV-BRC),Gene annotation (BV-BRC),sampleA,sampleB,logFC,logCPM,PValue,FDR,Bil_mono_rep1,Bil_mono_rep2,Bil_mono_rep3,Bil_mono_rep4,Bil_mono_rep5,Bil_mono_rep6,Bil_Bt_rep1,Bil_Bt_rep2,Bil_Bt_rep3,Bil_Bt_rep4,Bil_Bt_rep5,Bil_Bt_rep6
QI0013_5,#N/A,#N/A,Capsular polysaccharide export system protein KpsS,Bil_Bt,Bil_mono,1.278882574,6.47403929,9.84984E-34,6.2954E-33,1137.088,1317.648,1715.744,1515.224,1675.243,1591.613,1914.308,2419.632,2199.664,1817.311,2120.403,1733.181
QI0013_510,#N/A,#N/A,Pirin,Bil_Bt,Bil_mono,-3.062600375,6.412580614,5.262E-221,1.0025E-218,2453.113,2965.628,5655.848,4712.18,5411.62,6211.358,224.664,329.047,360.281,288.145,322.816,245.671
QI0013_511,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-3.314927089,2.551782799,5.00271E-45,4.20501E-44,122.523,199.672,383.127,385.189,314.895,444.94,10.173,17.02,20.448,17.118,27.862,6.744
QI0013_512,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-3.834810385,6.518099165,3.3173E-135,1.6386E-133,2236.273,3019.917,6515.386,5569.142,6120.42,8048.323,138.19,208.964,219.09,159.764,249.798,193.646
QI0013_513,#N/A,#N/A,RND efflux system inner membrane transporter,Bil_Bt,Bil_mono,-3.028654595,5.404072193,9.3909E-155,6.8315E-153,1122.985,1601.973,2556.404,2470.981,2660.007,3098.051,116.995,138.049,184.036,140.744,170.055,141.622
QI0013_514,#N/A,#N/A,RND efflux pump membrane fusion protein CzcB subfamily,Bil_Bt,Bil_mono,-3.706666668,3.71649172,1.91667E-67,2.86141E-66,351.704,381.86,846.212,778.148,912.624,1092.009,19.499,32.148,29.212,19.019,53.803,25.049
QI0013_515,#N/A,#N/A,Efflux transport system outer membrane factor (OMF) lipoprotein,Bil_Bt,Bil_mono,-3.937817096,4.666375979,2.6609E-112,9.4215E-111,612.617,864.016,1770.16,1571.837,1735.932,2089.945,40.694,38.767,58.424,43.745,65.332,50.098
QI0013_517,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.235311962,4.687972961,4.36108E-43,3.53212E-42,275.017,326.652,587.462,520.615,511.848,523.758,422.199,648.639,722.51,524.938,712.886,525.061
QI0013_528,#N/A,#N/A,Uncharacterized di-4Fe-4S ferredoxin domain-containing protein DVU0498 type,Bil_Bt,Bil_mono,-1.246539494,8.371147897,5.59359E-83,1.17789E-81,7874.995,10200.73,17690.49,15064.545,15656.596,16792.023,2479.784,3542.931,3527.836,2954.676,3646.094,2963.461
QI0013_531,#N/A,#N/A,no significant homology.,Bil_Bt,Bil_mono,1.446108449,5.041143525,1.51035E-51,1.53764E-50,368.452,386.461,629.662,542.817,590.858,592.405,638.385,783.851,835.463,808.328,893.509,717.743
QI0013_533,#N/A,#N/A,TRAP-type uncharacterized transport system fused permease component,Bil_Bt,Bil_mono,1.393538084,4.841846055,2.54781E-39,1.89829E-38,304.986,416.826,498.621,513.955,546.2,480.535,556.15,731.846,709.852,600.064,866.608,592.499
QI0013_534,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.293111463,-0.189533825,1.7775E-06,3.74698E-06,8.815,13.802,15.547,18.871,16.031,11.441,23.738,26.475,13.632,14.265,19.215,17.341
QI0013_542,#N/A,#N/A,Aldose 1-epimerase (EC 5.1.3.3),Bil_Bt,Bil_mono,-1.591449241,3.090862902,3.62402E-27,1.93072E-26,180.7,261.321,479.742,417.38,408.791,505.96,59.345,78.48,69.135,46.598,95.115,53.951
QI0013_547,#N/A,#N/A,Putative oxidoreductase,Bil_Bt,Bil_mono,-1.295892023,3.031750385,9.49932E-17,3.46146E-16,171.004,190.47,424.216,365.208,405.356,514.859,53.411,103.064,79.846,68.47,75.9,69.366
QI0013_553,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.025217193,2.609684517,3.7913E-10,9.97959E-10,76.687,91.094,133.262,117.666,174.051,118.227,70.367,160.741,161.64,119.823,181.584,117.536
QI0013_554,#N/A,#N/A,Diguanylate cyclase/phosphodiesterase domain 1 (GGDEF),Bil_Bt,Bil_mono,1.016177895,6.011299709,7.77608E-30,4.50247E-29,780.977,1020.441,1400.358,1477.482,1598.523,1243.289,1072.453,1747.354,1541.42,1248.629,1542.985,1284.231
QI0013_561,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.43071391,3.310859837,2.18764E-22,9.96546E-22,90.791,87.414,210.998,173.168,251.916,166.535,179.731,267.587,221.037,232.989,284.386,230.256
QI0013_569,#N/A,#N/A,probable membrane protein yetF,Bil_Bt,Bil_mono,-1.097172519,4.805534157,1.78901E-11,5.08008E-11,934.351,967.073,1220.455,964.637,1182.861,1160.657,298.422,379.161,270.698,220.626,307.444,234.11
QI0013_577,#N/A,#N/A,Uncharacterized DUF554 membrane protein,Bil_Bt,Bil_mono,1.146611359,0.661913883,4.76364E-07,1.04722E-06,16.748,26.684,41.089,24.421,21.756,40.68,33.064,48.222,37.976,38.039,25.941,25.049
QI0013_58,#N/A,#N/A,TRAP transporter solute receptor TAXI family precursor,Bil_Bt,Bil_mono,-1.296211091,1.91052987,4.31211E-10,1.12985E-09,78.45,94.775,182.124,158.738,176.341,230.097,43.237,32.148,44.792,19.019,29.784,28.902
QI0013_592,#N/A,#N/A,Transposase IS200 family,Bil_Bt,Bil_mono,-2.799705628,4.00626473,1.11638E-71,1.82311E-70,574.714,621.098,950.6,765.937,848.5,1058.956,64.432,84.153,49.66,56.107,81.665,46.244
QI0013_593,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-4.351756298,7.399081065,2.633E-18,1.02871E-17,11452.856,10268.821,8344.403,7154.299,5621.168,7210.565,551.063,266.642,124.638,171.175,171.016,144.512
QI0013_594,#N/A,#N/A,Transcriptional regulator AraC family,Bil_Bt,Bil_mono,-1.389428596,3.609122974,4.57624E-30,2.66514E-29,287.357,339.534,696.292,596.099,610.324,591.134,98.344,119.138,119.769,95.097,92.233,113.683
QI0013_596,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.946275821,0.108050215,2.01998E-11,5.70759E-11,24.681,74.532,37.757,45.512,40.078,45.765,5.935,4.728,2.921,2.853,2.882,0
QI0013_597,#N/A,#N/A,Amidohydrolase-like,Bil_Bt,Bil_mono,-2.697661582,3.473240397,6.66132E-83,1.38093E-81,297.935,380.94,746.265,656.042,589.713,701.733,38.151,65.242,58.424,32.333,49.96,37.573
QI0013_598,Miscellaneous,Nickel-requiring,N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87),Bil_Bt,Bil_mono,-2.8667654,4.643370999,7.2318E-102,2.0667E-100,747.481,976.274,1749.06,1189.978,1275.612,1807.726,69.519,131.43,95.426,90.343,106.645,86.707
QI0013_599,#N/A,#N/A,TRAP-type C4-dicarboxylate transport system periplasmic component,Bil_Bt,Bil_mono,-2.705383955,4.973566886,3.23605E-41,2.51896E-40,762.466,1085.771,2425.363,1592.928,1156.525,2833.63,95.8,150.341,151.902,150.254,141.232,114.646
QI0013_6,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.452751044,2.667432576,3.53756E-21,1.53679E-20,63.465,80.973,138.814,101.015,130.538,90.259,151.754,172.088,178.193,154.058,136.428,113.683
QI0013_600,#N/A,#N/A,TRAP-type C4-dicarboxylate transport system periplasmic component,Bil_Bt,Bil_mono,-2.769467555,5.271744061,1.07336E-29,6.17029E-29,817.998,1218.272,3063.908,2038.059,1312.255,3949.793,120.386,166.415,231.749,142.646,153.722,142.585
QI0013_601,#N/A,#N/A,C4-dicarboxylate transport system (permease small protein),Bil_Bt,Bil_mono,-2.268266925,2.943714258,4.49486E-15,1.52277E-14,209.788,214.394,561.92,336.346,201.533,708.09,31.368,62.406,58.424,35.186,43.234,21.195
QI0013_602,#N/A,#N/A,TRAP-type C4-dicarboxylate transport system large permease component,Bil_Bt,Bil_mono,-2.151631422,4.781548017,2.27261E-21,9.92655E-21,631.128,813.408,2128.856,1174.437,879.417,2552.682,124.625,201.4,165.535,156.911,178.702,145.475
QI0013_603,#N/A,#N/A,ABC transporter substrate-binding protein (cluster 10 nitrate/sulfonate/bicarbonate),Bil_Bt,Bil_mono,-1.983354879,5.025397706,7.84982E-18,2.99973E-17,741.311,1018.601,2457.568,1271.012,977.893,2982.367,144.124,241.112,263.882,193.999,253.641,183.049
QI0013_609,#N/A,#N/A,ABC transporter substrate-binding protein (cluster 7 di-/tri-carboxylate),Bil_Bt,Bil_mono,-1.020894664,1.700508593,9.01002E-06,1.78904E-05,68.754,52.448,165.467,137.647,174.051,158.907,29.673,40.658,29.212,37.088,20.176,37.573
QI0013_61,#N/A,#N/A,4-hydroxy-2-oxovalerate aldolase,Bil_Bt,Bil_mono,1.564180508,1.636102133,8.06878E-13,2.47381E-12,46.718,42.327,42.2,47.732,52.673,33.053,69.519,90.772,80.82,52.304,92.233,71.293
QI0013_618,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,2.173097869,1.55501522,6.68029E-27,3.54481E-26,30.851,28.525,27.763,31.082,34.352,31.781,83.083,87.935,91.531,58.96,91.272,63.585
QI0013_619,#N/A,#N/A,Uncharacterized MFS-type transporter,Bil_Bt,Bil_mono,1.660264658,6.365470012,4.37371E-56,5.02851E-55,711.341,820.77,1427.011,1204.409,1626.005,1299.224,1593.844,1739.79,2299.958,2054.103,2448.984,2017.388
QI0013_62,#N/A,#N/A,TonB domain protein,Bil_Bt,Bil_mono,4.018050927,4.988755264,9.5769E-141,5.4739E-139,42.31,109.497,147.698,146.527,105.347,111.871,718.925,1002.27,1087.66,975.699,1214.404,879.597
QI0013_620,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.387665854,2.074907647,2.43159E-13,7.66048E-13,50.243,66.25,68.852,63.273,103.057,52.122,89.866,86.989,129.507,85.588,116.252,88.634
QI0013_621,#N/A,#N/A,3 5-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17),Bil_Bt,Bil_mono,1.216476621,4.778360458,8.66783E-25,4.2974E-24,292.646,347.815,648.54,473.993,643.532,552.996,466.284,533.283,691.351,633.349,732.101,667.646
QI0013_622,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.041574235,6.684734792,7.82496E-33,4.88419E-32,2186.03,2957.347,5171.664,4662.228,4707.399,5199.438,740.12,1224.472,1336.936,915.788,1328.735,1049.158
QI0013_624,#N/A,#N/A,Alkanesulfonates-binding protein,Bil_Bt,Bil_mono,-1.271551227,3.35370174,1.14199E-21,5.04317E-21,266.202,290.766,495.289,416.27,439.708,610.203,83.931,95.499,88.61,87.49,122.017,89.597
QI0013_625,Amino Acids and Derivatives,Arginine decarboxylase and Agmatinase cluster,Agmatinase (EC 3.5.3.11),Bil_Bt,Bil_mono,-1.201081502,3.106700955,2.67984E-09,6.75191E-09,156.019,209.793,486.405,304.155,398.486,608.932,69.519,102.118,90.557,89.392,97.998,47.207
QI0013_628,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.259351153,4.804489794,1.02853E-08,2.50924E-08,1011.92,1028.722,1202.687,955.757,956.137,1433.977,315.378,384.834,261.934,172.126,248.837,194.61
QI0013_629,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.158122535,-0.605819192,0.000616888,0.001044064,5.289,11.962,21.1,11.101,9.161,6.356,9.326,24.584,18.501,13.314,8.647,7.707
QI0013_63,#N/A,#N/A,Biopolymer transport protein ExbD/TolR,Bil_Bt,Bil_mono,3.5568099,4.267071645,5.6372E-149,3.6975E-147,61.702,60.73,138.814,99.905,75.575,102.972,451.872,569.214,615.399,587.702,695.592,561.67
QI0013_632,#N/A,#N/A,Radical SAM domain protein,Bil_Bt,Bil_mono,1.010865935,9.12982351,6.9605E-21,2.99451E-20,5748.905,7885.645,14049.114,11911.992,11185.082,16354.711,8090.453,13924.938,13335.278,11872.908,14492.141,11577.343
QI0013_634,#N/A,#N/A,Protein of unknown function DUF134,Bil_Bt,Bil_mono,1.461994883,6.650214587,7.37104E-38,5.30423E-37,826.813,1101.414,2158.839,1752.776,1546.995,2307.33,1542.129,2944.405,2780.982,2221.475,2769.878,2237.047
QI0013_635,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.171583151,3.133010627,8.0028E-07,1.72517E-06,160.426,142.623,142.146,135.427,108.782,207.215,213.643,244.894,208.379,139.793,204.642,168.597
QI0013_638,"Cofactors, Vitamins, Prosthetic Groups",Pyridoxin (Vitamin B6) Biosynthesis,Pyridoxal kinase (EC 2.7.1.35),Bil_Bt,Bil_mono,2.476336844,5.93461928,3.5503E-161,2.841E-159,316.445,390.142,767.365,622.74,657.272,594.948,1346.289,1605.523,1985.442,1662.302,1895.584,1600.23
QI0013_639,#N/A,#N/A,Auxin efflux carrier family protein,Bil_Bt,Bil_mono,2.047564612,2.912644946,4.94781E-39,3.64571E-38,61.702,65.33,77.736,107.675,114.507,92.802,127.168,243.949,279.461,166.42,219.054,176.305
QI0013_64,#N/A,#N/A,MotA/TolQ/ExbB proton channel family protein,Bil_Bt,Bil_mono,3.129647541,5.009164666,3.9588E-120,1.6163E-118,134.864,154.584,224.324,217.571,193.517,238.996,728.251,846.256,1000.998,1105.983,1060.682,876.707
QI0013_641,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.904751483,4.405269124,6.9134E-27,3.66365E-26,393.133,518.962,1287.086,1288.773,1243.55,1414.908,94.105,198.563,148.981,139.793,156.604,125.244
QI0013_642,#N/A,#N/A,putative stress-induced protein OsmC,Bil_Bt,Bil_mono,-1.599286798,6.298421089,1.53076E-49,1.46171E-48,1708.276,2706.147,4276.59,4039.487,4156.618,4384.563,494.261,906.771,702.062,502.114,642.75,565.524
QI0013_644,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.153441902,3.699184637,0.000158291,0.000283747,244.165,256.721,225.434,202.03,184.357,193.231,406.939,436.839,264.855,189.244,236.348,186.902
QI0013_649,Nitrogen Metabolism,Denitrifying reductase gene clusters,Respiratory nitrate reductase alpha chain (EC 1.7.99.4),Bil_Bt,Bil_mono,-2.453735998,7.759664892,1.13136E-83,2.43364E-82,5203.279,6443.777,13849.222,12240.568,13958.451,15542.378,715.534,1121.408,1219.114,1068.895,1306.637,1092.511
QI0013_65,#N/A,#N/A,Metal chaperone involved in Zn homeostasis,Bil_Bt,Bil_mono,2.861754239,6.208452344,5.6267E-111,1.9407E-109,379.911,477.555,685.187,539.486,472.916,541.555,1822.747,2196.485,2006.864,2191.995,2473.003,1897.925
QI0013_650,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.426589898,2.517782079,3.62351E-55,4.03835E-54,163.071,163.786,322.049,324.136,342.377,336.883,16.956,27.421,32.133,31.382,31.705,26.976
QI0013_651,Nitrogen Metabolism,Denitrifying reductase gene clusters,Respiratory nitrate reductase beta chain (EC 1.7.99.4),Bil_Bt,Bil_mono,-2.728451947,6.003688277,6.3334E-195,8.4466E-193,1794.66,2204.668,4070.034,3654.298,4032.95,4266.336,205.165,306.354,329.122,270.077,278.621,241.817
QI0013_652,Nitrogen Metabolism,Denitrifying reductase gene clusters,Respiratory nitrate reductase delta chain (EC 1.7.99.4),Bil_Bt,Bil_mono,-2.762043292,4.347105149,1.41347E-70,2.25311E-69,515.656,602.695,1379.259,1087.853,1403.861,1411.094,49.172,106.846,105.163,65.617,105.684,75.146
QI0013_653,Nitrogen Metabolism,Denitrifying reductase gene clusters,Respiratory nitrate reductase gamma chain (EC 1.7.99.4),Bil_Bt,Bil_mono,-2.875509691,3.734221527,1.55074E-48,1.45646E-47,347.297,384.621,799.57,782.588,808.422,1050.058,40.694,36.876,56.477,54.206,43.234,66.476
QI0013_654,#N/A,#N/A,C4-dicarboxylate transporter/malic acid transport protein,Bil_Bt,Bil_mono,-2.967557273,4.567654792,5.18582E-88,1.17223E-86,666.386,766.481,1465.879,1239.931,1560.736,1817.896,71.214,73.752,92.505,102.705,90.312,79.963
QI0013_657,#N/A,#N/A,Alkanesulfonates-binding protein,Bil_Bt,Bil_mono,-2.983018748,3.894445024,1.46934E-79,2.78617E-78,387.844,475.715,930.611,732.636,1068.354,1113.62,40.694,61.46,48.687,56.107,63.41,46.244
QI0013_66,#N/A,#N/A,Metal chaperone involved in Zn homeostasis,Bil_Bt,Bil_mono,3.80021554,4.968491922,2.8081E-207,4.4941E-205,64.347,112.258,173.24,124.326,137.409,138.567,698.578,1004.161,979.576,975.699,1150.993,915.243
QI0013_67,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,4.115758039,3.815388485,2.7772E-198,3.8316E-196,22.918,31.285,55.526,47.732,57.254,66.105,295.031,491.68,519,412.723,530.341,402.707
QI0013_673,"Protein Fate (folding, modification, targeting, degradation)",Oligopeptide degradation cluster,Oligopeptide transport permease protein OppC-like @ Glutathione ABC transporter permease protein GsiD,Bil_Bt,Bil_mono,1.079086654,6.378572366,1.0817E-20,4.6337E-20,785.384,935.788,2060.004,1797.178,2174.495,2050.536,1276.771,1801.25,2241.534,1889.585,2104.07,1716.803
QI0013_678,Membrane Transport,Tricarboxylate transport system,Tripartite tricarboxylate transporter TctA family,Bil_Bt,Bil_mono,-1.205195196,5.18983167,2.02914E-18,8.00652E-18,754.533,864.937,2010.031,1763.876,1623.715,2256.48,250.098,378.215,496.604,336.645,390.07,302.512
QI0013_679,#N/A,#N/A,ABC transporter substrate-binding protein (cluster 7 di-/tri-carboxylate),Bil_Bt,Bil_mono,-1.446270469,5.571745267,1.44596E-21,6.35745E-21,985.476,1348.013,2711.875,1986.997,2053.118,3584.943,289.944,506.808,520.947,364.223,460.205,354.536
QI0013_68,#N/A,#N/A,Metal-dependent hydrolases of the beta-lactamase superfamily II,Bil_Bt,Bil_mono,3.885324416,8.484848271,1.0177E-183,1.0715E-181,652.283,903.583,1661.329,1588.488,1358.058,2110.285,7179.927,12372.364,12327.464,10641.397,12911.687,10341.283
QI0013_682,Membrane Transport,Tricarboxylate transport system,Tripartite tricarboxylate transporter TctC family,Bil_Bt,Bil_mono,-1.370076928,4.474434657,5.92251E-28,3.21956E-27,562.374,685.508,1156.045,1021.25,1092.401,1133.961,179.731,273.26,203.51,209.214,195.996,130.061
QI0013_683,"Cofactors, Vitamins, Prosthetic Groups",Lipoylated proteins,Glycine cleavage system H protein,Bil_Bt,Bil_mono,-1.297969986,5.694141704,2.43687E-47,2.22093E-46,1179.398,1558.726,2765.18,2404.377,2482.52,2790.407,446.785,544.63,508.289,464.075,507.283,411.378
QI0013_684,"Cofactors, Vitamins, Prosthetic Groups",Lipoylated proteins,Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4),Bil_Bt,Bil_mono,-1.336930265,6.666295315,1.31808E-53,1.41385E-52,2217.762,2817.485,5543.687,5020.775,5223.827,5545.22,717.23,1032.527,1090.581,921.494,1007.84,830.463
QI0013_685,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.259416654,4.362744859,9.74536E-29,5.40793E-28,461.005,626.619,1129.393,983.508,980.183,973.782,145.82,277.988,229.801,159.764,182.545,178.232
QI0013_687,#N/A,#N/A,RidA/YER057c/UK114 superfamily protein,Bil_Bt,Bil_mono,-1.330100939,6.826011411,1.61006E-22,7.36213E-22,2207.185,2961.027,5956.798,5407.074,5822.701,7427.95,665.515,1047.656,1310.645,985.209,1193.267,1102.145
QI0013_688,#N/A,#N/A,putative stress-induced protein OsmC,Bil_Bt,Bil_mono,-1.328940281,7.774143277,1.48478E-32,9.19596E-32,4324.46,6856.002,11007.416,10332.384,10613.69,13671.089,1437.851,2587.937,2482.046,1658.498,2180.931,1886.364
QI0013_69,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,3.890227695,7.859814336,3.7983E-148,2.3745E-146,437.206,498.719,1183.808,928.005,950.411,1395.839,4550.085,7476.369,8046.932,7588.771,8301.949,6620.579
QI0013_7,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.184690581,0.016604412,0.004563407,0.007044055,17.629,18.403,13.326,16.651,26.337,5.085,23.738,41.604,20.448,19.97,21.137,5.78
QI0013_70,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,4.194887542,4.815239273,7.7543E-176,7.3869E-174,55.532,55.209,122.157,65.493,90.461,138.567,757.924,1012.671,894.861,869.19,975.174,713.89
QI0013_71,#N/A,#N/A,Transcriptional regulator GntR family,Bil_Bt,Bil_mono,4.628664413,7.50686277,1.0255E-188,1.2068E-186,335.838,400.263,433.101,402.95,390.47,434.77,5408.896,5836.806,5470.434,5747.686,6275.701,4944.239
QI0013_717,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.291817921,1.161253706,9.33735E-11,2.53451E-10,55.532,79.132,124.378,82.144,69.85,102.972,18.651,22.693,18.501,18.069,18.254,19.268
QI0013_724,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-4.568032036,6.943859834,0,0,3452.693,4727.706,8813.04,7445.133,9023.183,9397.126,112.756,168.306,169.43,169.273,189.27,157.036
QI0013_725,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-4.322984113,1.633730358,5.9146E-47,5.3059E-46,69.636,81.893,212.108,183.159,207.258,236.454,3.391,3.782,0.974,3.804,9.608,3.854
QI0013_745,#N/A,#N/A,Branched-chain amino acid ABC transporter substrate-binding protein LivJ (TC 3.A.1.4.1),Bil_Bt,Bil_mono,-4.713023405,6.647273947,6.475E-188,7.4018E-186,2818.92,3484.59,7835.788,6053.126,5818.121,9236.948,105.974,146.558,112.953,104.607,146.997,95.378
QI0013_746,#N/A,#N/A,Branched-chain amino acid ABC transporter permease protein LivH (TC 3.A.1.4.1),Bil_Bt,Bil_mono,-4.498788047,3.812466545,9.09683E-54,9.78398E-53,331.43,407.624,1060.541,888.043,767.2,1413.637,5.935,21.747,22.396,13.314,20.176,29.866
QI0013_747,#N/A,#N/A,Branched-chain amino acid ABC transporter permease protein LivM (TC 3.A.1.4.1),Bil_Bt,Bil_mono,-6.022742424,4.089949358,1.6899E-122,7.27E-121,475.99,562.209,1283.754,1075.643,945.831,1664.074,8.478,9.455,4.869,10.461,5.765,8.671
QI0013_748,#N/A,#N/A,Branched-chain amino acid ABC transporter ATP-binding protein LivG (TC 3.A.1.4.1),Bil_Bt,Bil_mono,-5.249756435,4.355990784,3.9076E-171,3.5532E-169,648.757,834.572,1709.081,1208.849,1038.582,1590.342,12.717,12.292,18.501,18.069,16.333,21.195
QI0013_749,#N/A,#N/A,Branched-chain amino acid ABC transporter ATP-binding protein LivF (TC 3.A.1.4.1),Bil_Bt,Bil_mono,-5.140227905,4.080891489,6.3726E-157,4.9032E-155,484.805,683.668,1294.859,1115.604,926.365,1303.038,4.239,19.856,21.422,17.118,14.411,12.524
QI0013_750,Amino Acids and Derivatives,"Proline, 4-hydroxyproline uptake and utilization",Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88),Bil_Bt,Bil_mono,-3.7401061,7.614362993,1.987E-178,1.9391E-176,5436.867,6521.989,14130.182,11902.001,13527.904,15058.03,422.199,458.586,397.283,437.448,519.773,386.329
QI0013_751,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.809689934,2.038148415,4.97087E-07,1.09097E-06,173.648,170.227,208.777,125.436,174.051,155.093,37.303,60.514,17.527,13.314,15.372,22.159
QI0013_753,#N/A,#N/A,Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5),Bil_Bt,Bil_mono,-2.506199601,3.065155604,1.23204E-49,1.1821E-48,275.898,309.169,590.794,396.289,368.714,479.264,33.064,41.604,60.371,32.333,45.156,24.085
QI0013_754,Energy and Precursor Metabolites Generation,2-ketoacid oxidoreductases disambiguation,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase gamma subunit (EC 1.2.7.-),Bil_Bt,Bil_mono,-2.829083173,3.054349491,1.36967E-39,1.02623E-38,277.661,288.926,622.998,495.084,346.957,450.025,23.738,36.876,24.343,24.725,60.528,23.122
QI0013_755,Energy and Precursor Metabolites Generation,2-ketoacid oxidoreductases disambiguation,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase beta subunit (EC 1.2.7.-),Bil_Bt,Bil_mono,-2.811702676,3.223414354,2.46299E-68,3.73273E-67,233.588,324.811,648.54,499.524,459.175,701.733,30.52,43.495,41.871,30.431,38.43,33.719
QI0013_756,Energy and Precursor Metabolites Generation,2-ketoacid oxidoreductases disambiguation,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase alpha subunit (EC 1.2.7.-),Bil_Bt,Bil_mono,-2.775360037,3.61863642,2.42411E-45,2.0592E-44,343.771,462.833,912.843,729.306,594.293,692.835,55.954,32.148,50.634,43.745,76.861,33.719
